,time,date,day_of_week,hour,holiday,"load(d-1,h)","load(d-7,h)",avg_load(d-1),"price(d-1,h)","price(d-7,h)",avg_price(d-1),load,price
25353,2023-09-24 07:00:00,2023-09-24,7,7,0,4209.0,4176.0,4713.375,20.12,12.74,25.030833333333334,4035.0,13.72
25354,2023-09-24 08:00:00,2023-09-24,7,8,0,4393.0,4360.0,4713.375,22.18,15.74,25.030833333333334,4216.0,18.97
25355,2023-09-24 09:00:00,2023-09-24,7,9,0,4612.0,4598.0,4713.375,28.32,14.57,25.030833333333334,4482.0,19.82
25356,2023-09-24 10:00:00,2023-09-24,7,10,0,4808.0,4821.0,4713.375,29.02,15.0,25.030833333333334,4706.0,23.81
25357,2023-09-24 11:00:00,2023-09-24,7,11,0,4962.0,5028.0,4713.375,28.97,14.92,25.030833333333334,4869.0,27.29
25358,2023-09-24 12:00:00,2023-09-24,7,12,0,5041.0,5216.0,4713.375,26.63,11.24,25.030833333333334,5014.0,27.64
25359,2023-09-24 13:00:00,2023-09-24,7,13,0,5090.0,5403.0,4713.375,28.83,15.19,25.030833333333334,5080.0,33.16
25360,2023-09-24 14:00:00,2023-09-24,7,14,0,5030.0,5508.0,4713.375,29.22,16.0,25.030833333333334,5100.0,29.92
25361,2023-09-24 15:00:00,2023-09-24,7,15,0,5042.0,5573.0,4713.375,28.49,17.48,25.030833333333334,5122.0,29.77
25362,2023-09-24 16:00:00,2023-09-24,7,16,0,5014.0,5579.0,4713.375,31.2,16.31,25.030833333333334,5109.0,30.0
25363,2023-09-24 17:00:00,2023-09-24,7,17,0,5030.0,5599.0,4713.375,28.73,20.68,25.030833333333334,5128.0,30.02
25364,2023-09-24 18:00:00,2023-09-24,7,18,0,5035.0,5614.0,4713.375,29.11,26.61,25.030833333333334,5169.0,34.7
25365,2023-09-24 19:00:00,2023-09-24,7,19,0,5092.0,5649.0,4713.375,33.61,25.67,25.030833333333334,5202.0,37.37
25366,2023-09-24 20:00:00,2023-09-24,7,20,0,5088.0,5756.0,4713.375,28.89,31.1,25.030833333333334,5202.0,29.9
25367,2023-09-24 21:00:00,2023-09-24,7,21,0,4962.0,5680.0,4639.0,27.33,30.75,23.85375,5069.0,34.2
25368,2023-09-24 22:00:00,2023-09-24,7,22,0,4824.0,5576.0,4639.0,24.22,28.74,23.85375,4895.0,29.81
25369,2023-09-24 23:00:00,2023-09-24,7,23,0,4649.0,5379.0,4639.0,22.08,21.59,23.85375,4692.0,26.01
25370,2023-09-25 00:00:00,2023-09-25,1,24,0,4438.0,5145.0,4639.0,22.12,26.31,23.85375,4435.0,24.78
25371,2023-09-25 01:00:00,2023-09-25,1,1,0,4268.0,4921.0,4639.0,19.84,22.28,23.85375,4263.0,24.21
25372,2023-09-25 02:00:00,2023-09-25,1,2,0,4090.0,4739.0,4639.0,16.87,21.21,23.85375,4119.0,20.59
25373,2023-09-25 03:00:00,2023-09-25,1,3,0,3956.0,4627.0,4639.0,13.66,19.5,23.85375,4033.0,18.77
25374,2023-09-25 04:00:00,2023-09-25,1,4,0,3899.0,4581.0,4639.0,13.59,18.3,23.85375,4004.0,18.71
25375,2023-09-25 05:00:00,2023-09-25,1,5,0,3882.0,4683.0,4639.0,13.13,18.25,23.85375,4039.0,17.15
25376,2023-09-25 06:00:00,2023-09-25,1,6,0,3934.0,4982.0,4639.0,13.56,21.36,23.85375,4253.0,16.67
25377,2023-09-25 07:00:00,2023-09-25,1,7,0,4035.0,5517.0,4639.0,13.72,23.96,23.85375,4665.0,27.12
25378,2023-09-25 08:00:00,2023-09-25,1,8,0,4216.0,5954.0,4639.0,18.97,34.57,23.85375,5028.0,27.86
25379,2023-09-25 09:00:00,2023-09-25,1,9,0,4482.0,6191.0,4639.0,19.82,35.67,23.85375,5307.0,32.48
25380,2023-09-25 10:00:00,2023-09-25,1,10,0,4706.0,6368.0,4639.0,23.81,37.49,23.85375,5472.0,31.28
25381,2023-09-25 11:00:00,2023-09-25,1,11,0,4869.0,6410.0,4639.0,27.29,34.32,23.85375,5541.0,37.68
25382,2023-09-25 12:00:00,2023-09-25,1,12,0,5014.0,6460.0,4639.0,27.64,21.33,23.85375,5569.0,37.79
25383,2023-09-25 13:00:00,2023-09-25,1,13,0,5080.0,6543.0,4639.0,33.16,23.18,23.85375,5585.0,33.63
25384,2023-09-25 14:00:00,2023-09-25,1,14,0,5100.0,6510.0,4639.0,29.92,16.12,23.85375,5496.0,23.34
25385,2023-09-25 15:00:00,2023-09-25,1,15,0,5122.0,6523.0,4639.0,29.77,25.54,23.85375,5499.0,21.84
25386,2023-09-25 16:00:00,2023-09-25,1,16,0,5109.0,6572.0,4639.0,30.0,25.65,23.85375,5537.0,23.39
25387,2023-09-25 17:00:00,2023-09-25,1,17,0,5128.0,6535.0,4639.0,30.02,24.75,23.85375,5585.0,23.23
25388,2023-09-25 18:00:00,2023-09-25,1,18,0,5169.0,6425.0,4639.0,34.7,32.9,23.85375,5588.0,31.2
25389,2023-09-25 19:00:00,2023-09-25,1,19,0,5202.0,6118.0,4639.0,37.37,32.96,23.85375,5494.0,27.37
25390,2023-09-25 20:00:00,2023-09-25,1,20,0,5202.0,6051.0,4639.0,29.9,32.39,23.85375,5402.0,31.2
25391,2023-09-25 21:00:00,2023-09-25,1,21,0,5069.0,5788.0,4982.083333333333,34.2,30.43,26.67958333333333,5163.0,38.16
25392,2023-09-25 22:00:00,2023-09-25,1,22,0,4895.0,5521.0,4982.083333333333,29.81,27.04,26.67958333333333,4957.0,27.73
25393,2023-09-25 23:00:00,2023-09-25,1,23,0,4692.0,5152.0,4982.083333333333,26.01,23.65,26.67958333333333,4631.0,37.62
25394,2023-09-26 00:00:00,2023-09-26,2,24,0,4435.0,4809.0,4982.083333333333,24.78,23.53,26.67958333333333,4321.0,28.57
25395,2023-09-26 01:00:00,2023-09-26,2,1,0,4263.0,4566.0,4982.083333333333,24.21,24.78,26.67958333333333,4091.0,21.38
25396,2023-09-26 02:00:00,2023-09-26,2,2,0,4119.0,4335.0,4982.083333333333,20.59,22.61,26.67958333333333,3957.0,18.99
25397,2023-09-26 03:00:00,2023-09-26,2,3,0,4033.0,4210.0,4982.083333333333,18.77,16.82,26.67958333333333,3857.0,18.22
25398,2023-09-26 04:00:00,2023-09-26,2,4,0,4004.0,4149.0,4982.083333333333,18.71,16.7,26.67958333333333,3812.0,18.19
25399,2023-09-26 05:00:00,2023-09-26,2,5,0,4039.0,4202.0,4982.083333333333,17.15,16.43,26.67958333333333,3855.0,19.68
25400,2023-09-26 06:00:00,2023-09-26,2,6,0,4253.0,4477.0,4982.083333333333,16.67,23.86,26.67958333333333,4147.0,21.39
25401,2023-09-26 07:00:00,2023-09-26,2,7,0,4665.0,4922.0,4982.083333333333,27.12,7.84,26.67958333333333,4659.0,27.69
25402,2023-09-26 08:00:00,2023-09-26,2,8,0,5028.0,5328.0,4982.083333333333,27.86,21.44,26.67958333333333,5053.0,31.35
25403,2023-09-26 09:00:00,2023-09-26,2,9,0,5307.0,5596.0,4982.083333333333,32.48,28.75,26.67958333333333,5343.0,31.47
25404,2023-09-26 10:00:00,2023-09-26,2,10,0,5472.0,5783.0,4982.083333333333,31.28,30.7,26.67958333333333,5524.0,24.49
25405,2023-09-26 11:00:00,2023-09-26,2,11,0,5541.0,5908.0,4982.083333333333,37.68,27.35,26.67958333333333,5566.0,24.35
25406,2023-09-26 12:00:00,2023-09-26,2,12,0,5569.0,5996.0,4982.083333333333,37.79,9.7,26.67958333333333,5592.0,28.67
25407,2023-09-26 13:00:00,2023-09-26,2,13,0,5585.0,6094.0,4982.083333333333,33.63,1.98,26.67958333333333,5584.0,23.91
25408,2023-09-26 14:00:00,2023-09-26,2,14,0,5496.0,6172.0,4982.083333333333,23.34,2.02,26.67958333333333,5591.0,24.34
25409,2023-09-26 15:00:00,2023-09-26,2,15,0,5499.0,6196.0,4982.083333333333,21.84,-2.35,26.67958333333333,5562.0,23.45
25410,2023-09-26 16:00:00,2023-09-26,2,16,0,5537.0,6274.0,4982.083333333333,23.39,0.42,26.67958333333333,5617.0,21.4
25411,2023-09-26 17:00:00,2023-09-26,2,17,0,5585.0,6295.0,4982.083333333333,23.23,0.35,26.67958333333333,5632.0,21.47
25412,2023-09-26 18:00:00,2023-09-26,2,18,0,5588.0,6243.0,4982.083333333333,31.2,-1.5,26.67958333333333,5568.0,29.23
25413,2023-09-26 19:00:00,2023-09-26,2,19,0,5494.0,6007.0,4982.083333333333,27.37,22.3,26.67958333333333,5468.0,30.09
25414,2023-09-26 20:00:00,2023-09-26,2,20,0,5402.0,5905.0,4982.083333333333,31.2,26.26,26.67958333333333,5428.0,33.03
25415,2023-09-26 21:00:00,2023-09-26,2,21,0,5163.0,5682.0,4957.416666666667,38.16,29.74,26.036249999999995,5208.0,30.87
25416,2023-09-26 22:00:00,2023-09-26,2,22,0,4957.0,5439.0,4957.416666666667,27.73,26.1,26.036249999999995,4991.0,31.73
25417,2023-09-26 23:00:00,2023-09-26,2,23,0,4631.0,5117.0,4957.416666666667,37.62,23.72,26.036249999999995,4630.0,25.43
25418,2023-09-27 00:00:00,2023-09-27,3,24,0,4321.0,4754.0,4957.416666666667,28.57,20.27,26.036249999999995,4298.0,25.05
25419,2023-09-27 01:00:00,2023-09-27,3,1,0,4091.0,4441.0,4957.416666666667,21.38,18.77,26.036249999999995,4066.0,24.48
25420,2023-09-27 02:00:00,2023-09-27,3,2,0,3957.0,4263.0,4957.416666666667,18.99,13.66,26.036249999999995,3850.0,22.16
25421,2023-09-27 03:00:00,2023-09-27,3,3,0,3857.0,4157.0,4957.416666666667,18.22,16.2,26.036249999999995,3743.0,17.8
25422,2023-09-27 04:00:00,2023-09-27,3,4,0,3812.0,4076.0,4957.416666666667,18.19,14.26,26.036249999999995,3692.0,17.82
25423,2023-09-27 05:00:00,2023-09-27,3,5,0,3855.0,4090.0,4957.416666666667,19.68,16.42,26.036249999999995,3753.0,17.73
25424,2023-09-27 06:00:00,2023-09-27,3,6,0,4147.0,4383.0,4957.416666666667,21.39,22.16,26.036249999999995,4045.0,20.03
25425,2023-09-27 07:00:00,2023-09-27,3,7,0,4659.0,4877.0,4957.416666666667,27.69,28.7,26.036249999999995,4545.0,27.29
25426,2023-09-27 08:00:00,2023-09-27,3,8,0,5053.0,5256.0,4957.416666666667,31.35,31.26,26.036249999999995,4907.0,39.06
25427,2023-09-27 09:00:00,2023-09-27,3,9,0,5343.0,5550.0,4957.416666666667,31.47,26.35,26.036249999999995,5144.0,32.82
25428,2023-09-27 10:00:00,2023-09-27,3,10,0,5524.0,5671.0,4957.416666666667,24.49,23.65,26.036249999999995,5228.0,24.1
25429,2023-09-27 11:00:00,2023-09-27,3,11,0,5566.0,5794.0,4957.416666666667,24.35,20.67,26.036249999999995,5297.0,19.63
25430,2023-09-27 12:00:00,2023-09-27,3,12,0,5592.0,5902.0,4957.416666666667,28.67,21.21,26.036249999999995,5357.0,23.16
25431,2023-09-27 13:00:00,2023-09-27,3,13,0,5584.0,6036.0,4957.416666666667,23.91,18.79,26.036249999999995,5377.0,23.22
25432,2023-09-27 14:00:00,2023-09-27,3,14,0,5591.0,6092.0,4957.416666666667,24.34,19.55,26.036249999999995,5467.0,24.21
25433,2023-09-27 15:00:00,2023-09-27,3,15,0,5562.0,6188.0,4957.416666666667,23.45,19.66,26.036249999999995,5466.0,21.33
25434,2023-09-27 16:00:00,2023-09-27,3,16,0,5617.0,6272.0,4957.416666666667,21.4,21.46,26.036249999999995,5510.0,22.1
25435,2023-09-27 17:00:00,2023-09-27,3,17,0,5632.0,6340.0,4957.416666666667,21.47,25.24,26.036249999999995,5542.0,22.95
25436,2023-09-27 18:00:00,2023-09-27,3,18,0,5568.0,6333.0,4957.416666666667,29.23,32.52,26.036249999999995,5552.0,29.66
25437,2023-09-27 19:00:00,2023-09-27,3,19,0,5468.0,6052.0,4957.416666666667,30.09,31.96,26.036249999999995,5449.0,32.28
25438,2023-09-27 20:00:00,2023-09-27,3,20,0,5428.0,5996.0,4957.416666666667,33.03,36.18,26.036249999999995,5397.0,33.34
25439,2023-09-27 21:00:00,2023-09-27,3,21,0,5208.0,5759.0,4854.75,30.87,33.64,25.34375,5178.0,33.52
25440,2023-09-27 22:00:00,2023-09-27,3,22,0,4991.0,5520.0,4854.75,31.73,31.43,25.34375,4944.0,26.49
25441,2023-09-27 23:00:00,2023-09-27,3,23,0,4630.0,5182.0,4854.75,25.43,27.09,25.34375,4643.0,24.79
25442,2023-09-28 00:00:00,2023-09-28,4,24,0,4298.0,4800.0,4854.75,25.05,24.46,25.34375,4341.0,21.07
25443,2023-09-28 01:00:00,2023-09-28,4,1,0,4066.0,4511.0,4854.75,24.48,25.25,25.34375,4087.0,21.34
25444,2023-09-28 02:00:00,2023-09-28,4,2,0,3850.0,4303.0,4854.75,22.16,17.79,25.34375,3905.0,17.65
25445,2023-09-28 03:00:00,2023-09-28,4,3,0,3743.0,4176.0,4854.75,17.8,16.25,25.34375,3833.0,15.75
25446,2023-09-28 04:00:00,2023-09-28,4,4,0,3692.0,4098.0,4854.75,17.82,16.46,25.34375,3772.0,16.98
25447,2023-09-28 05:00:00,2023-09-28,4,5,0,3753.0,4125.0,4854.75,17.73,16.34,25.34375,3816.0,17.73
25448,2023-09-28 06:00:00,2023-09-28,4,6,0,4045.0,4385.0,4854.75,20.03,22.16,25.34375,4072.0,19.07
25449,2023-09-28 07:00:00,2023-09-28,4,7,0,4545.0,4834.0,4854.75,27.29,36.74,25.34375,4645.0,22.02
25450,2023-09-28 08:00:00,2023-09-28,4,8,0,4907.0,5244.0,4854.75,39.06,31.12,25.34375,4974.0,22.28
25451,2023-09-28 09:00:00,2023-09-28,4,9,0,5144.0,5478.0,4854.75,32.82,24.77,25.34375,5211.0,21.48
25452,2023-09-28 10:00:00,2023-09-28,4,10,0,5228.0,5617.0,4854.75,24.1,22.79,25.34375,5409.0,24.17
25453,2023-09-28 11:00:00,2023-09-28,4,11,0,5297.0,5729.0,4854.75,19.63,22.51,25.34375,5456.0,24.11
25454,2023-09-28 12:00:00,2023-09-28,4,12,0,5357.0,5812.0,4854.75,23.16,21.25,25.34375,5524.0,24.9
25455,2023-09-28 13:00:00,2023-09-28,4,13,0,5377.0,5950.0,4854.75,23.22,20.56,25.34375,5550.0,26.56
25456,2023-09-28 14:00:00,2023-09-28,4,14,0,5467.0,6033.0,4854.75,24.21,22.28,25.34375,5491.0,25.14
25457,2023-09-28 15:00:00,2023-09-28,4,15,0,5466.0,6068.0,4854.75,21.33,20.46,25.34375,5527.0,24.71
25458,2023-09-28 16:00:00,2023-09-28,4,16,0,5510.0,6197.0,4854.75,22.1,23.79,25.34375,5590.0,24.85
25459,2023-09-28 17:00:00,2023-09-28,4,17,0,5542.0,6270.0,4854.75,22.95,28.66,25.34375,5661.0,21.64
25460,2023-09-28 18:00:00,2023-09-28,4,18,0,5552.0,6181.0,4854.75,29.66,38.36,25.34375,5587.0,22.14
25461,2023-09-28 19:00:00,2023-09-28,4,19,0,5449.0,5947.0,4854.75,32.28,38.64,25.34375,5521.0,19.46
25462,2023-09-28 20:00:00,2023-09-28,4,20,0,5397.0,5875.0,4854.75,33.34,41.84,25.34375,5396.0,24.56
25463,2023-09-28 21:00:00,2023-09-28,4,21,0,5178.0,5650.0,4922.208333333333,33.52,31.76,22.60041666666667,5229.0,31.66
25464,2023-09-28 22:00:00,2023-09-28,4,22,0,4944.0,5411.0,4922.208333333333,26.49,28.22,22.60041666666667,5005.0,27.46
25465,2023-09-28 23:00:00,2023-09-28,4,23,0,4643.0,5089.0,4922.208333333333,24.79,24.68,22.60041666666667,4711.0,26.26
25466,2023-09-29 00:00:00,2023-09-29,5,24,0,4341.0,4745.0,4922.208333333333,21.07,23.16,22.60041666666667,4402.0,20.26
25467,2023-09-29 01:00:00,2023-09-29,5,1,0,4087.0,4523.0,4922.208333333333,21.34,23.0,22.60041666666667,4180.0,22.59
25468,2023-09-29 02:00:00,2023-09-29,5,2,0,3905.0,4330.0,4922.208333333333,17.65,17.31,22.60041666666667,4021.0,22.44
25469,2023-09-29 03:00:00,2023-09-29,5,3,0,3833.0,4189.0,4922.208333333333,15.75,17.69,22.60041666666667,3946.0,17.79
25470,2023-09-29 04:00:00,2023-09-29,5,4,0,3772.0,4131.0,4922.208333333333,16.98,17.29,22.60041666666667,3873.0,16.89
25471,2023-09-29 05:00:00,2023-09-29,5,5,0,3816.0,4182.0,4922.208333333333,17.73,15.73,22.60041666666667,3946.0,17.01
25472,2023-09-29 06:00:00,2023-09-29,5,6,0,4072.0,4448.0,4922.208333333333,19.07,21.31,22.60041666666667,4193.0,19.79
25473,2023-09-29 07:00:00,2023-09-29,5,7,0,4645.0,4927.0,4922.208333333333,22.02,30.82,22.60041666666667,4716.0,21.04
25474,2023-09-29 08:00:00,2023-09-29,5,8,0,4974.0,5312.0,4922.208333333333,22.28,29.81,22.60041666666667,5110.0,24.98
25475,2023-09-29 09:00:00,2023-09-29,5,9,0,5211.0,5625.0,4922.208333333333,21.48,24.84,22.60041666666667,5380.0,22.9
25476,2023-09-29 10:00:00,2023-09-29,5,10,0,5409.0,5819.0,4922.208333333333,24.17,22.5,22.60041666666667,5533.0,34.91
25477,2023-09-29 11:00:00,2023-09-29,5,11,0,5456.0,5874.0,4922.208333333333,24.11,19.52,22.60041666666667,5625.0,33.7
25478,2023-09-29 12:00:00,2023-09-29,5,12,0,5524.0,5991.0,4922.208333333333,24.9,20.36,22.60041666666667,5694.0,34.86
25479,2023-09-29 13:00:00,2023-09-29,5,13,0,5550.0,6012.0,4922.208333333333,26.56,23.18,22.60041666666667,5681.0,34.98
25480,2023-09-29 14:00:00,2023-09-29,5,14,0,5491.0,6022.0,4922.208333333333,25.14,23.59,22.60041666666667,5675.0,30.38
25481,2023-09-29 15:00:00,2023-09-29,5,15,0,5527.0,5980.0,4922.208333333333,24.71,23.29,22.60041666666667,5591.0,30.43
25482,2023-09-29 16:00:00,2023-09-29,5,16,0,5590.0,5978.0,4922.208333333333,24.85,21.54,22.60041666666667,5538.0,28.99
25483,2023-09-29 17:00:00,2023-09-29,5,17,0,5661.0,5935.0,4922.208333333333,21.64,24.03,22.60041666666667,5509.0,30.11
25484,2023-09-29 18:00:00,2023-09-29,5,18,0,5587.0,5874.0,4922.208333333333,22.14,24.14,22.60041666666667,5452.0,34.92
25485,2023-09-29 19:00:00,2023-09-29,5,19,0,5521.0,5686.0,4922.208333333333,19.46,25.22,22.60041666666667,5386.0,33.38
25486,2023-09-29 20:00:00,2023-09-29,5,20,0,5396.0,5581.0,4922.208333333333,24.56,27.38,22.60041666666667,5330.0,30.2
25487,2023-09-29 21:00:00,2023-09-29,5,21,0,5229.0,5369.0,4988.583333333333,31.66,29.25,26.997083333333336,5177.0,31.26
25488,2023-09-29 22:00:00,2023-09-29,5,22,0,5005.0,5130.0,4988.583333333333,27.46,27.43,26.997083333333336,4968.0,32.38
25489,2023-09-29 23:00:00,2023-09-29,5,23,0,4711.0,4859.0,4988.583333333333,26.26,23.48,26.997083333333336,4767.0,29.62
25490,2023-09-30 00:00:00,2023-09-30,6,24,0,4402.0,4595.0,4988.583333333333,20.26,24.42,26.997083333333336,4475.0,27.75
25491,2023-09-30 01:00:00,2023-09-30,6,1,0,4180.0,4371.0,4988.583333333333,22.59,20.05,26.997083333333336,4217.0,27.72
25492,2023-09-30 02:00:00,2023-09-30,6,2,0,4021.0,4198.0,4988.583333333333,22.44,17.29,26.997083333333336,4032.0,24.0
25493,2023-09-30 03:00:00,2023-09-30,6,3,0,3946.0,4093.0,4988.583333333333,17.79,16.63,26.997083333333336,3894.0,23.35
25494,2023-09-30 04:00:00,2023-09-30,6,4,0,3873.0,4002.0,4988.583333333333,16.89,16.6,26.997083333333336,3816.0,19.41
25495,2023-09-30 05:00:00,2023-09-30,6,5,0,3946.0,3998.0,4988.583333333333,17.01,16.53,26.997083333333336,3825.0,16.71
25496,2023-09-30 06:00:00,2023-09-30,6,6,0,4193.0,4060.0,4988.583333333333,19.79,15.74,26.997083333333336,3876.0,16.78
25497,2023-09-30 07:00:00,2023-09-30,6,7,0,4716.0,4209.0,4988.583333333333,21.04,20.12,26.997083333333336,4078.0,23.83
25498,2023-09-30 08:00:00,2023-09-30,6,8,0,5110.0,4393.0,4988.583333333333,24.98,22.18,26.997083333333336,4281.0,24.04
25499,2023-09-30 09:00:00,2023-09-30,6,9,0,5380.0,4612.0,4988.583333333333,22.9,28.32,26.997083333333336,4536.0,33.1
25500,2023-09-30 10:00:00,2023-09-30,6,10,0,5533.0,4808.0,4988.583333333333,34.91,29.02,26.997083333333336,4729.0,30.73
25501,2023-09-30 11:00:00,2023-09-30,6,11,0,5625.0,4962.0,4988.583333333333,33.7,28.97,26.997083333333336,4865.0,28.25
25502,2023-09-30 12:00:00,2023-09-30,6,12,0,5694.0,5041.0,4988.583333333333,34.86,26.63,26.997083333333336,4985.0,28.3
25503,2023-09-30 13:00:00,2023-09-30,6,13,0,5681.0,5090.0,4988.583333333333,34.98,28.83,26.997083333333336,4940.0,21.28
25504,2023-09-30 14:00:00,2023-09-30,6,14,0,5675.0,5030.0,4988.583333333333,30.38,29.22,26.997083333333336,4915.0,21.34
25505,2023-09-30 15:00:00,2023-09-30,6,15,0,5591.0,5042.0,4988.583333333333,30.43,28.49,26.997083333333336,4883.0,20.95
25506,2023-09-30 16:00:00,2023-09-30,6,16,0,5538.0,5014.0,4988.583333333333,28.99,31.2,26.997083333333336,4934.0,22.08
25507,2023-09-30 17:00:00,2023-09-30,6,17,0,5509.0,5030.0,4988.583333333333,30.11,28.73,26.997083333333336,4982.0,25.6
25508,2023-09-30 18:00:00,2023-09-30,6,18,0,5452.0,5035.0,4988.583333333333,34.92,29.11,26.997083333333336,5038.0,31.69
25509,2023-09-30 19:00:00,2023-09-30,6,19,0,5386.0,5092.0,4988.583333333333,33.38,33.61,26.997083333333336,5088.0,31.56
25510,2023-09-30 20:00:00,2023-09-30,6,20,0,5330.0,5088.0,4988.583333333333,30.2,28.89,26.997083333333336,5121.0,41.05
25511,2023-09-30 21:00:00,2023-09-30,6,21,0,5177.0,4962.0,4600.916666666667,31.26,27.33,26.36583333333333,5046.0,35.54
25512,2023-09-30 22:00:00,2023-09-30,6,22,0,4968.0,4824.0,4600.916666666667,32.38,24.22,26.36583333333333,4950.0,23.93
25513,2023-09-30 23:00:00,2023-09-30,6,23,0,4767.0,4649.0,4600.916666666667,29.62,22.08,26.36583333333333,4729.0,21.95
25514,2023-10-01 00:00:00,2023-10-01,7,24,0,4475.0,4438.0,4600.916666666667,27.75,22.12,26.36583333333333,4479.0,29.0
25515,2023-10-01 01:00:00,2023-10-01,7,1,0,4217.0,4268.0,4600.916666666667,27.72,19.84,26.36583333333333,4266.0,24.3
25516,2023-10-01 02:00:00,2023-10-01,7,2,0,4032.0,4090.0,4600.916666666667,24.0,16.87,26.36583333333333,4075.0,22.38
25517,2023-10-01 03:00:00,2023-10-01,7,3,0,3894.0,3956.0,4600.916666666667,23.35,13.66,26.36583333333333,3974.0,22.18
25518,2023-10-01 04:00:00,2023-10-01,7,4,0,3816.0,3899.0,4600.916666666667,19.41,13.59,26.36583333333333,3875.0,17.93
25519,2023-10-01 05:00:00,2023-10-01,7,5,0,3825.0,3882.0,4600.916666666667,16.71,13.13,26.36583333333333,3864.0,16.37
25520,2023-10-01 06:00:00,2023-10-01,7,6,0,3876.0,3934.0,4600.916666666667,16.78,13.56,26.36583333333333,3913.0,19.45
25521,2023-10-01 07:00:00,2023-10-01,7,7,0,4078.0,4035.0,4600.916666666667,23.83,13.72,26.36583333333333,3999.0,13.32
25522,2023-10-01 08:00:00,2023-10-01,7,8,0,4281.0,4216.0,4600.916666666667,24.04,18.97,26.36583333333333,4190.0,22.11
25523,2023-10-01 09:00:00,2023-10-01,7,9,0,4536.0,4482.0,4600.916666666667,33.1,19.82,26.36583333333333,4369.0,20.82
25524,2023-10-01 10:00:00,2023-10-01,7,10,0,4729.0,4706.0,4600.916666666667,30.73,23.81,26.36583333333333,4585.0,20.27
25525,2023-10-01 11:00:00,2023-10-01,7,11,0,4865.0,4869.0,4600.916666666667,28.25,27.29,26.36583333333333,4722.0,15.21
25526,2023-10-01 12:00:00,2023-10-01,7,12,0,4985.0,5014.0,4600.916666666667,28.3,27.64,26.36583333333333,4822.0,15.13
25527,2023-10-01 13:00:00,2023-10-01,7,13,0,4940.0,5080.0,4600.916666666667,21.28,33.16,26.36583333333333,4935.0,16.63
25528,2023-10-01 14:00:00,2023-10-01,7,14,0,4915.0,5100.0,4600.916666666667,21.34,29.92,26.36583333333333,5058.0,16.62
25529,2023-10-01 15:00:00,2023-10-01,7,15,0,4883.0,5122.0,4600.916666666667,20.95,29.77,26.36583333333333,5121.0,18.77
25530,2023-10-01 16:00:00,2023-10-01,7,16,0,4934.0,5109.0,4600.916666666667,22.08,30.0,26.36583333333333,5234.0,18.94
25531,2023-10-01 17:00:00,2023-10-01,7,17,0,4982.0,5128.0,4600.916666666667,25.6,30.02,26.36583333333333,5314.0,27.74
25532,2023-10-01 18:00:00,2023-10-01,7,18,0,5038.0,5169.0,4600.916666666667,31.69,34.7,26.36583333333333,5354.0,38.3
25533,2023-10-01 19:00:00,2023-10-01,7,19,0,5088.0,5202.0,4600.916666666667,31.56,37.37,26.36583333333333,5434.0,36.72
25534,2023-10-01 20:00:00,2023-10-01,7,20,0,5121.0,5202.0,4600.916666666667,41.05,29.9,26.36583333333333,5460.0,31.85
25535,2023-10-01 21:00:00,2023-10-01,7,21,0,5046.0,5069.0,4657.0,35.54,34.2,22.727500000000003,5381.0,29.98
25536,2023-10-01 22:00:00,2023-10-01,7,22,0,4950.0,4895.0,4657.0,23.93,29.81,22.727500000000003,5184.0,28.49
25537,2023-10-01 23:00:00,2023-10-01,7,23,0,4729.0,4692.0,4657.0,21.95,26.01,22.727500000000003,4937.0,25.85
25538,2023-10-02 00:00:00,2023-10-02,1,24,0,4479.0,4435.0,4657.0,29.0,24.78,22.727500000000003,4653.0,20.15
25539,2023-10-02 01:00:00,2023-10-02,1,1,0,4266.0,4263.0,4657.0,24.3,24.21,22.727500000000003,4403.0,22.4
25540,2023-10-02 02:00:00,2023-10-02,1,2,0,4075.0,4119.0,4657.0,22.38,20.59,22.727500000000003,4229.0,23.61
25541,2023-10-02 03:00:00,2023-10-02,1,3,0,3974.0,4033.0,4657.0,22.18,18.77,22.727500000000003,4136.0,19.89
25542,2023-10-02 04:00:00,2023-10-02,1,4,0,3875.0,4004.0,4657.0,17.93,18.71,22.727500000000003,4106.0,18.86
25543,2023-10-02 05:00:00,2023-10-02,1,5,0,3864.0,4039.0,4657.0,16.37,17.15,22.727500000000003,4169.0,15.62
25544,2023-10-02 06:00:00,2023-10-02,1,6,0,3913.0,4253.0,4657.0,19.45,16.67,22.727500000000003,4529.0,18.05
25545,2023-10-02 07:00:00,2023-10-02,1,7,0,3999.0,4665.0,4657.0,13.32,27.12,22.727500000000003,5020.0,20.11
25546,2023-10-02 08:00:00,2023-10-02,1,8,0,4190.0,5028.0,4657.0,22.11,27.86,22.727500000000003,5384.0,22.06
25547,2023-10-02 09:00:00,2023-10-02,1,9,0,4369.0,5307.0,4657.0,20.82,32.48,22.727500000000003,5693.0,18.86
25548,2023-10-02 10:00:00,2023-10-02,1,10,0,4585.0,5472.0,4657.0,20.27,31.28,22.727500000000003,5868.0,22.68
25549,2023-10-02 11:00:00,2023-10-02,1,11,0,4722.0,5541.0,4657.0,15.21,37.68,22.727500000000003,5980.0,22.24
25550,2023-10-02 12:00:00,2023-10-02,1,12,0,4822.0,5569.0,4657.0,15.13,37.79,22.727500000000003,6113.0,23.16
