"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"COFMUMX","198903","14.98","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198904","17.44","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198905","16.95","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198906","16.62","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198907","16.41","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198908","15.22","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198909","15.37","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198910","16.12","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198911","16.44","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198912","17.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","198913","15.96","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199001","18.04","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199002","16.68","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199003","16.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199004","13.3","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199005","12.11","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199006","10.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199007","12.84","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199008","21.16","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199009","27.04","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199010","29.15","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199011","27.18","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199012","22.58","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199013","19.26","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199101","19.39","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199102","13.62","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199103","13.59","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199104","15.34","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199105","15.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199106","14.68","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199107","15.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199108","15.34","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199109","15.4","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199110","16.91","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199111","16.3","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199112","13.47","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199113","15.37","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199201","12.45","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199202","12.4","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199203","12.68","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199204","14.11","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199205","16.05","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199206","17.09","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199207","16.88","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199208","16.36","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199209","16.88","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199210","16.9","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199211","15.78","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199212","14.79","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199213","15.26","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199301","14.14","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199302","14.64","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199303","15.16","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199304","15.04","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199305","15.15","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199306","14.04","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199307","13.09","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199308","13.2","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199309","13.5","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199310","13.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199311","12.27","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199312","11.19","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199313","13.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199401","11.26","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199402","11.44","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199403","11.68","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199404","12.88","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199405","13.67","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199406","15.02","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199407","15.7","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199408","14.57","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199409","13.51","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199410","14.42","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199411","15.19","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199412","14.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199413","13.68","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199501","14.98","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199502","15.79","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199503","15.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199504","17.16","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199505","17.2","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199506","16.07","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199507","14.77","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199508","14.54","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199509","15.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199510","15.02","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199511","15.32","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199512","16.41","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199513","15.64","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199601","16.52","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199602","16.59","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199603","18.39","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199604","19.63","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199605","17.93","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199606","17.05","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199607","17.85","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199608","18.89","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199609","20.96","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199610","22.4","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199611","20.96","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199612","21.83","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199613","19.14","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199701","20.98","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199702","18.57","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199703","17","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199704","15.94","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199705","16.84","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199706","15.7","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199707","15.99","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199708","16.29","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199709","16.02","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199710","17.51","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199711","16.04","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199712","13.79","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199713","16.72","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199801","12.08","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199802","11.47","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199803","9.77","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199804","11.01","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199805","11.25","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199806","9.96","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199807","10.44","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199808","9.87","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199809","11.13","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199810","11.05","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199811","9.71","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199812","7.82","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199813","10.49","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199901","8.67","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199902","8.52","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199903","10.92","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199904","13.77","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199905","14.05","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199906","14.4","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199907","16.99","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199908","18.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199909","20.52","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199910","20.08","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199911","21.94","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199912","22.42","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","199913","15.89","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200001","23.31","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200002","26.25","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200003","25.37","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200004","21.91","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200005","25.27","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200006","26.9","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200007","24.89","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200008","26.66","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200009","28","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200010","27.29","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200011","27.07","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200012","21.46","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200013","25.39","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200101","21.31","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200102","21.39","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200103","18.77","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200104","19.78","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200105","21.2","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200106","21.39","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200107","19.18","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200108","20.49","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200109","20.82","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200110","16.45","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200111","14.32","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200112","14.26","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200113","18.89","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200201","14.25","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200202","15.91","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200203","20.21","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200204","22.42","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200205","22.83","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200206","22.05","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200207","22.5","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200208","23.7","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200209","25.31","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200210","23.68","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200211","20.63","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200212","24.25","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200213","21.6","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200301","28.32","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200302","28.43","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200303","24.97","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200304","21.53","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200305","22.56","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200306","24.39","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200307","25.6","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200308","25.88","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200309","23.33","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200310","23.77","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200311","24.92","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200312","25.56","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200313","24.83","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200401","26.86","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200402","26.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200403","28.26","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200404","29.46","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200405","32.45","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200406","30.33","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200407","32.56","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200408","34.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200409","35.27","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200410","40.38","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200411","33.09","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200412","29.49","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200413","31.55","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200501","31.51","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200502","33.21","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200503","39.32","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200504","40.43","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200505","40.31","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200506","44.83","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200507","46.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200508","50.54","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200509","52.19","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200510","48.62","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200511","43.22","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200512","45.83","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200513","43","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200601","50.21","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200602","48.33","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200603","50.16","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200604","57.12","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200605","55.62","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200606","55.07","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200607","60.24","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200608","59.97","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200609","52.01","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200610","47.64","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200611","48.13","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200612","50.09","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200613","52.91","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200701","43.27","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200702","47.47","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200703","50.21","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200704","54.36","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200705","55.6","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200706","59.91","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200707","64.61","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200708","61.8","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200709","65.95","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200710","72.04","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200711","79.13","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200712","80.49","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200713","61.35","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200801","80.1","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200802","80.49","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200803","87.46","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200804","94.08","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200805","103.53","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200806","116.15","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200807","123.19","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200808","108.45","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200809","92.26","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200810","63.74","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200811","42.37","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200812","32.86","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200813","84.61","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200901","36.96","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200902","37.59","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200903","40.94","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200904","46.71","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
"COFMUMX","200905","55.49","3","F.O.B. Cost of Crude Oil Imports From Mexico","Dollars per Barrel"
